HITID	URL	image1	address	LISTING_ID	Worker	Answer	Date
3XT3KXP24ZYMOJB98M1G8I5JLYR6IL	http://www.movoto.com/cupertino-ca/20488-stevens-creek-blvd-2313-cupertino-ca-95014-100_81401077/	http://100.mlsimages.movoto.com/077/81401077_0.jpg	20488 Stevens Creek BLVD #2313	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:48:21 UTC 2014
3TFJJUELSHP7TF68TATR72QCSO4C27	http://www.movoto.com/sunnyvale-ca/1144-la-rochelle-ter-e-sunnyvale-ca-94089-100_81342521/	http://100.mlsimages.movoto.com/021/81342521_0.jpg	1144 La Rochelle TER #e	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:47:41 UTC 2014
3SCKNODZ0XGX6K05OCJ0J41W284N7G	http://www.movoto.com/sunnyvale-ca/811-kilbirnie-ct-sunnyvale-ca-94087-100_81403486/	http://100.mlsimages.movoto.com/086/81403486_0.jpg	811 Kilbirnie Ct	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:48:37 UTC 2014
3N3WJQXELSQ0WJ0E6NMQALGZMXI2LD	http://www.movoto.com/cupertino-ca/10573-gascoigne-dr-cupertino-ca-95014-100_81410085/	http://100.mlsimages.movoto.com/085/81410085_0.jpg	10573 Gascoigne Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:48:40 UTC 2014
36U4VBVNQODKJT4TURTS2GKQBGRURE	http://www.movoto.com/cupertino-ca/16790-stevens-canyon-rd-cupertino-ca-95014-100_81308223/	http://100.mlsimages.movoto.com/023/81308223_0.jpg	16790 Stevens Canyon Rd	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:47:52 UTC 2014
3K2CEDRACB1EM0CCPE71BL4EMFLTMY	http://www.movoto.com/cupertino-ca/19503-stevens-creek-blvd-259-cupertino-ca-95014-100_81426795/	http://100.mlsimages.movoto.com/095/81426795_0.jpg	19503 Stevens Creek BLVD #259	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:48:33 UTC 2014
3L7SUC0TTUUD6RFLRCJRRA29P4P0MU	http://www.movoto.com/cupertino-ca/10910-barranca-dr-cupertino-ca-95014-100_81401908/	http://100.mlsimages.movoto.com/008/81401908_0.jpg	10910 Barranca Dr	cupertino	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:48:48 UTC 2014
3PEG1BH7AERJ0QIS4G30WE6OR3RBKM	http://www.movoto.com/cupertino-ca/10181-stern-ave-cupertino-ca-95014-100_81343594/	http://100.mlsimages.movoto.com/094/81343594_0.jpg	10181 Stern Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:47:45 UTC 2014
34R0BODSP1ZEPA997K1KVXTRXA9E54	http://www.movoto.com/cupertino-ca/21619-edward-way-cupertino-ca-95014-100_81411646/	http://100.mlsimages.movoto.com/046/81411646_0.jpg	21619 Edward Way	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:49:10 UTC 2014
3OQQD2WO8I6NR0ORPK3I1FTZB7OI3Q	http://www.movoto.com/cupertino-ca/22106-linda-vista-pl-cupertino-ca-95014-100_81412815/	http://100.mlsimages.movoto.com/015/81412815_0.jpg	22106 Linda Vista Pl	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:49:14 UTC 2014
3OND0WXMHWFQ53T48M2TKUWH2J0EHL	http://www.movoto.com/cupertino-ca/7568-newcastle-dr-cupertino-ca-95014-100_81342332/	http://100.mlsimages.movoto.com/032/81342332_0.jpg	7568 Newcastle Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:48:57 UTC 2014
3JYPJ2TAYI8AOYROMAU4BLJ80BOFP8	http://www.movoto.com/sunnyvale-ca/1614-canary-dr-sunnyvale-ca-94087-100_81434672/	http://100.mlsimages.movoto.com/072/81434672_0.jpg	1614 Canary Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:49:04 UTC 2014
3E22YV8GG16MCQ45KYDHJQSH22ANPN	http://www.movoto.com/sunnyvale-ca/107-sunset-ave-sunnyvale-ca-94086-100_81406006/	http://100.mlsimages.movoto.com/006/81406006_0.jpg	107 Sunset Ave	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:49:16 UTC 2014
3E9VAUV7BWE91L2H2H4VAB1T70EAYK	http://www.movoto.com/sunnyvale-ca/1169-blair-ave-sunnyvale-ca-94087-100_81411620/	http://100.mlsimages.movoto.com/020/81411620_0.jpg	1169 Blair Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:50:57 UTC 2014
3YO4AH2FPDK4R6DDJ5Q88JMEZ5M0QH	http://www.movoto.com/cupertino-ca/10771-gascoigne-dr-cupertino-ca-95014-100_81403479/	http://100.mlsimages.movoto.com/079/81403479_0.jpg	10771 Gascoigne Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:50:52 UTC 2014
3BFF0DJK8XCHKVPH9B3NNU3KE43TSA	http://www.movoto.com/cupertino-ca/22330-homestead-rd-213-cupertino-ca-95014-100_81418529/	http://100.mlsimages.movoto.com/029/81418529_0.jpg	22330 Homestead Rd #213	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:50:47 UTC 2014
3SV8KD29L4SFIOL8AUJ3IWDRI6CKZ0	http://www.movoto.com/sunnyvale-ca/156-s-pastoria-ave-sunnyvale-ca-94086-100_81425834/	http://100.mlsimages.movoto.com/034/81425834_0.jpg	156 S Pastoria Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:00 UTC 2014
3RSBJ6YZECQS3YFN7AHPMLEIQ6SFOR	http://www.movoto.com/sunnyvale-ca/809-ladis-ct-sunnyvale-ca-94086-100_81417698/	http://100.mlsimages.movoto.com/098/81417698_0.jpg	809 Ladis Ct	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:50:51 UTC 2014
3L1EFR8WWT5PWBBH5LY7PVJTV76F9D	http://www.movoto.com/sunnyvale-ca/209-e-duane-ave-sunnyvale-ca-94085-100_81404203/	http://100.mlsimages.movoto.com/003/81404203_0.jpg	209 E Duane Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:08 UTC 2014
3OID399FXG71Z1OYH139BR2JMSLDFS	http://www.movoto.com/cupertino-ca/10081-craft-dr-cupertino-ca-95014-100_81424294/	http://100.mlsimages.movoto.com/094/81424294_0.jpg	10081 Craft Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:57 UTC 2014
3SNR5F7R92TQ1Y4OE4KEK6XW2WEIEH	http://www.movoto.com/cupertino-ca/18651-cynthia-ave-cupertino-ca-95014-100_81433832/	http://100.mlsimages.movoto.com/032/81433832_0.jpg	18651 Cynthia Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:39 UTC 2014
3F6045TU7DOGV1K42ZYFFZXIS9C99G	http://www.movoto.com/sunnyvale-ca/1186-crespi-dr-sunnyvale-ca-94086-100_81429474/	http://100.mlsimages.movoto.com/074/81429474_0.jpg	1186 Crespi Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:15 UTC 2014
3OEWW2KGQJBV5E1RG4MZYLBXETCDOE	http://www.movoto.com/sunnyvale-ca/929-e-el-camino-real-j139-sunnyvale-ca-94087-100_81338256/	http://100.mlsimages.movoto.com/056/81338256_0.jpg	929 E El Camino Real #j139	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:43 UTC 2014
3OZ4VAIBEXF3YKAGRCUOWB0IF67JV1	http://www.movoto.com/sunnyvale-ca/391-e-duane-ave-sunnyvale-ca-94085-100_81438729/	http://100.mlsimages.movoto.com/029/81438729_0.jpg	391 E Duane Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:08 UTC 2014
3TL87MO8CMPKXDCQUI1XU4AOV1NFLA	http://www.movoto.com/sunnyvale-ca/775-manzanita-ave-sunnyvale-ca-94085-100_81343493/	http://100.mlsimages.movoto.com/093/81343493_0.jpg	775 Manzanita Ave	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:51:49 UTC 2014
3PIOQ99R7YMZ4VC11KCBTWFGAJ2NUJ	http://www.movoto.com/sunnyvale-ca/836-shetland-pl-sunnyvale-ca-94087-100_81434793/	http://100.mlsimages.movoto.com/093/81434793_0.jpg	836 Shetland Pl	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:51:31 UTC 2014
3VJ4PFXFJ37SKCICSG767QVGBC3AUM	http://www.movoto.com/sunnyvale-ca/602-arcadia-ter-104-sunnyvale-ca-94085-100_81422575/	http://100.mlsimages.movoto.com/075/81422575_0.jpg	602 Arcadia TER #104	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:51:20 UTC 2014
322ZSN9Z5GKYIAN6JA75PRNE0O0T43	http://www.movoto.com/cupertino-ca/10218-s-tantau-ave-cupertino-ca-95014-100_81415530/	http://100.mlsimages.movoto.com/030/81415530_0.jpg	10218 S Tantau Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:04 UTC 2014
3I7KR83SNAD0CX3V6WP458BY33O9KA	http://www.movoto.com/sunnyvale-ca/618-antioch-ter-sunnyvale-ca-94085-100_81423213/	http://100.mlsimages.movoto.com/013/81423213_0.jpg	618 Antioch TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:22 UTC 2014
31KPKEKW4ADHN0BO0NTIDURFD5KB0F	http://www.movoto.com/sunnyvale-ca/829-kingfisher-ter-sunnyvale-ca-94087-100_81408625/	http://100.mlsimages.movoto.com/025/81408625_0.jpg	829 Kingfisher TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:19 UTC 2014
3QTFNPMJC6IGQU6B77BJAOUVC1GZNJ	http://www.movoto.com/cupertino-ca/18824-tuggle-ave-cupertino-ca-95014-100_81414490/	http://100.mlsimages.movoto.com/090/81414490_0.jpg	18824 Tuggle Ave	cupertino	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:51:42 UTC 2014
3L55D8AUFAXXU0ZFMV0MG6RH73ZCYO	http://www.movoto.com/cupertino-ca/10628-lonna-ln-cupertino-ca-95014-100_81417072/	http://100.mlsimages.movoto.com/072/81417072_0.jpg	10628 Lonna Ln	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:00 UTC 2014
3CIS7GGG65JVAPZO8L9S39L7WR0UE0	http://www.movoto.com/cupertino-ca/21030-greenleaf-dr-cupertino-ca-95014-100_81427422/	http://100.mlsimages.movoto.com/022/81427422_0.jpg	21030 Greenleaf Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:30 UTC 2014
3Z8UJEJOCZDUGZVOLQX5OMUWSH293Z	http://www.movoto.com/cupertino-ca/7512-leeds-ave-cupertino-ca-95014-100_81419486/	http://100.mlsimages.movoto.com/086/81419486_0.jpg	7512 Leeds Ave	cupertino	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:51:51 UTC 2014
3SX4X51T809X77YFWUVX8K3RTQFAO9	http://www.movoto.com/cupertino-ca/10707-pinole-ct-cupertino-ca-95014-100_81414471/	http://100.mlsimages.movoto.com/071/81414471_0.jpg	10707 Pinole Ct	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:26 UTC 2014
3VDVA3ILIDFDL64HCSPWSA1MYAJ1GQ	http://www.movoto.com/sunnyvale-ca/857-carlisle-way-126-sunnyvale-ca-94087-100_81404161/	http://100.mlsimages.movoto.com/061/81404161_0.jpg	857 Carlisle Way #126	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:35 UTC 2014
3THR0FZ95PTE3QPJTLKNHYJ2N2ELO2	http://www.movoto.com/sunnyvale-ca/1171-blackberry-ter-sunnyvale-ca-94087-100_81411774/	http://100.mlsimages.movoto.com/074/81411774_0.jpg	1171 Blackberry TER	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:48 UTC 2014
3EKTG13IZU3Q3N47G55APUUXS2ZMLO	http://www.movoto.com/sunnyvale-ca/1167-la-rochelle-ter-e-sunnyvale-ca-94089-100_81420696/	http://100.mlsimages.movoto.com/096/81420696_0.jpg	1167 La Rochelle TER #e	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:51:53 UTC 2014
3BPP3MA3TCKSRZCUZ7HRCMPOJ08LEY	http://www.movoto.com/cupertino-ca/20488-stevens-creek-blvd-1409-cupertino-ca-95014-100_81415531/	http://100.mlsimages.movoto.com/031/81415531_0.jpg	20488 Stevens Creek BLVD #1409	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:11 UTC 2014
3OEWW2KGQJBV5E1RG4MZYLBXETCODP	http://www.movoto.com/sunnyvale-ca/695-s-knickerbocker-dr-13-sunnyvale-ca-94087-100_81341225/	http://100.mlsimages.movoto.com/025/81341225_0.jpg	695 S Knickerbocker Dr #13	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:31 UTC 2014
3S8APUMBJXJ8K4QE35C3G1EJJ7ABFK	http://www.movoto.com/sunnyvale-ca/1620-waxwing-ave-sunnyvale-ca-94087-100_81419750/	http://100.mlsimages.movoto.com/050/81419750_0.jpg	1620 Waxwing Ave	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:52:02 UTC 2014
3ULIZ0H1VA5F59FXVW65ODAX81451B	http://www.movoto.com/sunnyvale-ca/957-bryant-way-sunnyvale-ca-94087-100_81433834/	http://100.mlsimages.movoto.com/034/81433834_0.jpg	957 Bryant Way	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:52:15 UTC 2014
3VMHWJRYHVGFX7TF814L5Y5B2AXFXW	http://www.movoto.com/sunnyvale-ca/929-e-el-camino-real-322f-sunnyvale-ca-94087-100_81410649/	http://100.mlsimages.movoto.com/049/81410649_0.jpg	929 E El Camino Real #322f	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:53:59 UTC 2014
30ZKOOGW2W6CBFREQSXMWOQJ0F5A1M	http://www.movoto.com/sunnyvale-ca/909-primrose-ave-sunnyvale-ca-94086-100_81412064/	http://100.mlsimages.movoto.com/064/81412064_0.jpg	909 Primrose Ave	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:54:05 UTC 2014
3YGYP1364197O3KKXQH6OLSW3KYNRF	http://www.movoto.com/cupertino-ca/21881-dolores-ave-cupertino-ca-95014-100_81418279/	http://100.mlsimages.movoto.com/079/81418279_0.jpg	21881 Dolores Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:53:52 UTC 2014
3IWA71V4TIGJEE04781HBSSY9BTX6A	http://www.movoto.com/sunnyvale-ca/165-carlow-ct-sunnyvale-ca-94087-100_81406756/	http://100.mlsimages.movoto.com/056/81406756_0.jpg	165 Carlow Ct	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:53:49 UTC 2014
3G5RUKN2EC31K3OY39HKX0S2XYSN9S	http://www.movoto.com/sunnyvale-ca/255-e-ferndale-ave-sunnyvale-ca-94085-100_81402400/	http://100.mlsimages.movoto.com/000/81402400_0.jpg	255 E Ferndale Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:54:03 UTC 2014
3WKGUBL7SZMAZXF1A15E30DX6BEL4S	http://www.movoto.com/cupertino-ca/10229-adriana-ave-cupertino-ca-95014-100_81403483/	http://100.mlsimages.movoto.com/083/81403483_0.jpg	10229 Adriana Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:54:18 UTC 2014
3EKZL9T8Y8MB859QCVWYU6WEH7MCHP	http://www.movoto.com/cupertino-ca/1107-s-stelling-rd-cupertino-ca-95014-100_81433843/	http://100.mlsimages.movoto.com/043/81433843_0.jpg	1107 S Stelling Rd	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:54:36 UTC 2014
3W5PY7V3UP7K2E5LWNH83A4CXN8YJO	http://www.movoto.com/sunnyvale-ca/228-gabilan-ave-sunnyvale-ca-94086-100_81407662/	http://100.mlsimages.movoto.com/062/81407662_0.jpg	228 Gabilan Ave	sunnyvale	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:52:47 UTC 2014
3QI9WAYOGQBBIXE5DYVUCKB6UWT6SD	http://www.movoto.com/sunnyvale-ca/250-santa-fe-ter-311-sunnyvale-ca-94085-100_81415038/	http://100.mlsimages.movoto.com/038/81415038_0.jpg	250 Santa Fe TER #311	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:53:39 UTC 2014
3LOJFQ4BOXFCFNGCICU6R4UOUO2KD1	http://www.movoto.com/sunnyvale-ca/771-lakehaven-dr-sunnyvale-ca-94089-100_81428582/	http://100.mlsimages.movoto.com/082/81428582_0.jpg	771 Lakehaven Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:54:42 UTC 2014
3IKMEYR0LWVPCDIWLNAPVL3KXXD2KA	http://www.movoto.com/sunnyvale-ca/1215-mcintosh-ave-sunnyvale-ca-94087-100_81343052/	http://100.mlsimages.movoto.com/052/81343052_0.jpg	1215 Mcintosh Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:54:09 UTC 2014
3SMIWMMK615PRPLFTL3YPFS73V5WUI	http://www.movoto.com/sunnyvale-ca/502-porpoise-bay-ter-a-sunnyvale-ca-94089-100_81418464/	http://100.mlsimages.movoto.com/064/81418464_0.jpg	502 Porpoise Bay TER #a	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:54:30 UTC 2014
3HO4MYYR12ORXA6923QURLTUFTCU6F	http://www.movoto.com/sunnyvale-ca/1036-fig-ave-sunnyvale-ca-94087-100_81409654/	http://100.mlsimages.movoto.com/054/81409654_0.jpg	1036 Fig Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:55:11 UTC 2014
39HYCOOPKOL75BGF3O7M6HMSJTXDMZ	http://www.movoto.com/sunnyvale-ca/891-w-california-ave-y-sunnyvale-ca-94086-100_81434601/	http://100.mlsimages.movoto.com/001/81434601_0.jpg	891 W California Ave #y	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:56:39 UTC 2014
3BDORL6HKKDOXZNT808S8AYK4GKCRM	http://www.movoto.com/sunnyvale-ca/817-louise-dr-sunnyvale-ca-94087-100_81426388/	http://100.mlsimages.movoto.com/088/81426388_0.jpg	817 Louise Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:56:17 UTC 2014
3MNJFORX8B46VO952VLQDFER9BOF5N	http://www.movoto.com/cupertino-ca/20051-northwood-dr-cupertino-ca-95014-100_81416689/	http://100.mlsimages.movoto.com/089/81416689_0.jpg	20051 Northwood Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:56:26 UTC 2014
3H1C3QRA01JZOVIOMUOS93Z1PRVCEA	http://www.movoto.com/cupertino-ca/10373-mary-ave-cupertino-ca-95014-100_81413486/	http://100.mlsimages.movoto.com/086/81413486_0.jpg	10373 Mary Ave	cupertino	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:56:49 UTC 2014
3V0TR1NRVA2T3EOXDAGOUMXMCZFA4Z	http://www.movoto.com/sunnyvale-ca/1232-poplar-ave-sunnyvale-ca-94086-100_81404234/	http://100.mlsimages.movoto.com/034/81404234_0.jpg	1232 Poplar Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:56:48 UTC 2014
3LOJFQ4BOXFCFNGCICU6R4UOUO2DKU	http://www.movoto.com/sunnyvale-ca/831-w-california-ave-y-sunnyvale-ca-94086-100_81425239/	http://100.mlsimages.movoto.com/039/81425239_0.jpg	831 W California Ave #y	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:56:52 UTC 2014
3EGKVCRQFWSEKV798V4R5MLZPIZYB3	http://www.movoto.com/cupertino-ca/10486-san-fernando-ave-cupertino-ca-95014-100_81406521/	http://100.mlsimages.movoto.com/021/81406521_0.jpg	10486 San Fernando Ave	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:56:55 UTC 2014
3E24UO25QZQWK5MC6HELSF15X7PO6X	http://www.movoto.com/cupertino-ca/8077-park-villa-cir-cupertino-ca-95014-100_81408616/	http://100.mlsimages.movoto.com/016/81408616_0.jpg	8077 Park Villa Cir	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:30 UTC 2014
306996CF6WKHUPW6W6XIRZAPIXQB1I	http://www.movoto.com/cupertino-ca/22330-homestead-rd-306-cupertino-ca-95014-100_81428449/	http://100.mlsimages.movoto.com/049/81428449_0.jpg	22330 Homestead Rd #306	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:44 UTC 2014
32TMVRKDGNYFKQVIGCWAYVRRMBG48Q	http://www.movoto.com/sunnyvale-ca/244-carbonera-ave-sunnyvale-ca-94086-100_81433881/	http://100.mlsimages.movoto.com/081/81433881_0.jpg	244 Carbonera Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:00 UTC 2014
3IYI9285WS07ZB4G0VZJ6JCTUZRCJV	http://www.movoto.com/cupertino-ca/20275-pinntage-pkwy-cupertino-ca-95014-100_81405919/	http://100.mlsimages.movoto.com/019/81405919_0.jpg	20275 Pinntage Pkwy	cupertino	AWISGDFIKTX85	3 Star - Avg.	Fri Nov 14 03:57:01 UTC 2014
3ODOP6T3ASK4YBTT0VN9O4EO0BO42N	http://www.movoto.com/cupertino-ca/22801-longdown-rd-cupertino-ca-95014-100_81422710/	http://100.mlsimages.movoto.com/010/81422710_0.jpg	22801 Longdown Rd	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:20 UTC 2014
329E6HTMSW2EXVEFPNOUEV8C3BDK33	http://www.movoto.com/sunnyvale-ca/315-charles-ave-sunnyvale-ca-94086-100_81434580/	http://100.mlsimages.movoto.com/080/81434580_0.jpg	315 Charles Ave	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:49 UTC 2014
3D7VY91L65XEQEIVPSGGBRYSG8MBMR	http://www.movoto.com/cupertino-ca/10745-n-de-anza-blvd-111-cupertino-ca-95014-100_81410647/	http://100.mlsimages.movoto.com/047/81410647_0.jpg	10745 N De Anza BLVD #111	cupertino	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:57:00 UTC 2014
3R6RZGK0XFCTT95FDCVR6YF6SAFVY6	http://www.movoto.com/sunnyvale-ca/1107-reed-ave-b-sunnyvale-ca-94086-100_81405167/	http://100.mlsimages.movoto.com/067/81405167_0.jpg	1107 Reed Ave #b	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:26 UTC 2014
3UAU495MIISHMGCD2ZCO8LFL0T6OUY	http://www.movoto.com/sunnyvale-ca/1348-navarro-dr-sunnyvale-ca-94087-100_81420369/	http://100.mlsimages.movoto.com/069/81420369_0.jpg	1348 Navarro Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:34 UTC 2014
31MBOZ6PAORDU1SG3GBWMYPLYOVLC5	http://www.movoto.com/sunnyvale-ca/868-w-knickerbocker-dr-sunnyvale-ca-94087-100_81412514/	http://100.mlsimages.movoto.com/014/81412514_0.jpg	868 W Knickerbocker Dr	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 03:57:52 UTC 2014
3GMLHYZ0LEXTGUGF8MLMACDNE36YUK	http://www.movoto.com/sunnyvale-ca/1069-saginaw-ter-201-sunnyvale-ca-94089-100_81415660/	http://100.mlsimages.movoto.com/060/81415660_0.jpg	1069 Saginaw TER #201	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:57:52 UTC 2014
3DA79LNS59VD0E42JW2MFMV8MO4T3I	http://www.movoto.com/cupertino-ca/10654-martinwood-way-cupertino-ca-95014-100_81402703/	http://100.mlsimages.movoto.com/003/81402703_0.jpg	10654 Martinwood Way	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:58:00 UTC 2014
34OWYT6U3WH962D76T4SSSWLBZZ9IZ	http://www.movoto.com/sunnyvale-ca/857-carlisle-way-125-sunnyvale-ca-94087-100_81427006/	http://100.mlsimages.movoto.com/006/81427006_0.jpg	857 Carlisle Way #125	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:59:26 UTC 2014
3CMIQF80GNQZ5HZSLU6PHKW5C87Q67	http://www.movoto.com/sunnyvale-ca/1450-yukon-dr-a-sunnyvale-ca-94087-100_81417429/	http://100.mlsimages.movoto.com/029/81417429_0.jpg	1450 Yukon Dr #a	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:59:21 UTC 2014
3RWSQDNYL9MYXL2U87YZZR54Y51FF5	http://www.movoto.com/sunnyvale-ca/916-bluebonnet-dr-sunnyvale-ca-94086-100_81427418/	http://100.mlsimages.movoto.com/018/81427418_0.jpg	916 Bluebonnet Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:59:45 UTC 2014
3W31J70BASW2AVAYIGZV7YC69OQKC1	http://www.movoto.com/sunnyvale-ca/892-lakemuir-dr-sunnyvale-ca-94089-100_81433846/	http://100.mlsimages.movoto.com/046/81433846_0.jpg	892 Lakemuir Dr	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 04:00:27 UTC 2014
37YYO3NWHDQKRXYAQ3IXJFZY4FHCCG	http://www.movoto.com/sunnyvale-ca/966-fairwood-ave-sunnyvale-ca-94089-100_81404046/	http://100.mlsimages.movoto.com/046/81404046_0.jpg	966 Fairwood Ave	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 04:01:03 UTC 2014
3ZQX1VYFTD5JOJ50ZWBJCTXW32G8O4	http://www.movoto.com/sunnyvale-ca/1520-barton-dr-sunnyvale-ca-94087-100_81406061/	http://100.mlsimages.movoto.com/061/81406061_0.jpg	1520 Barton Dr	sunnyvale	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 03:59:10 UTC 2014
373L46LKP76PI9G4S8GHU2P1Z8ZKJF	http://www.movoto.com/cupertino-ca/810-candlewood-dr-cupertino-ca-95014-100_81429390/	http://100.mlsimages.movoto.com/090/81429390_0.jpg	810 Candlewood Dr	cupertino	A18IJ8C5SL628I	3 Star - Avg.	Fri Nov 14 04:01:42 UTC 2014
3QMELQS6Y5BZHIESY9VPMA6A8U8R68	http://www.movoto.com/sunnyvale-ca/1013-jena-ter-sunnyvale-ca-94089-100_81428418/	http://100.mlsimages.movoto.com/018/81428418_0.jpg	1013 Jena TER	sunnyvale	A2WNW8A4MOR7T7	3 Star - Avg.	Fri Nov 14 04:01:35 UTC 2014
